# num_ytids=2041789, num_segs=2041789, num_unique_labels=527, num_positive_labels=4020212
# YTID, start_seconds, end_seconds, positive_labels
0J_TWuuaxKY,320.0,330.0,"/m/09x0r,/t/dd00129"
MIy0OthaUZI,80.0,90.0,"/m/09x0r,/t/dd00129"
KKYqtMN6WWI,0.0,10.0,"/m/07r04,/m/07yv9,/t/dd00129"
6IXEChx9ZyY,30.0,40.0,"/m/09x0r,/t/dd00129"
DUMLprGPRUI,30.0,40.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00129"
DEL5u48gdL4,160.0,170.0,"/m/073cg4,/m/09x0r,/t/dd00129"
Cv1zj2MONXU,270.0,280.0,"/m/09x0r,/t/dd00129"
ASU069cG9Ik,130.0,140.0,"/m/04rlf,/t/dd00129"
Lx4Oc0ZN5XI,30.0,40.0,"/m/09x0r,/t/dd00129"
3cAQ7hgJdRs,10.0,20.0,"/m/09x0r,/t/dd00129"
Ie0c2OYHgY4,10.0,20.0,"/m/09x0r,/t/dd00129"
3r3-_ZdSlC8,180.0,190.0,"/m/07yv9,/t/dd00129"
Hzx2F8fqyEA,460.0,470.0,"/m/04rlf,/m/09x0r,/t/dd00129"
JPG3WpWNeB4,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00129"
9Wqkybvi9ws,250.0,260.0,"/m/04rlf,/m/09x0r,/t/dd00129"
1KkRX862ILc,530.0,540.0,"/m/04rlf,/m/09x0r,/t/dd00129"
6wyD9ktSxYw,10.0,20.0,/t/dd00129
66bQEBcwTTM,150.0,160.0,"/m/09t49,/t/dd00129"
JEeNUwKF_F8,90.0,100.0,"/m/07yv9,/m/09x0r,/t/dd00129"
CAJ_B7m4Z8M,180.0,190.0,"/m/09x0r,/t/dd00129"
2n5WTu3uyFc,150.0,160.0,"/m/019jd,/m/09x0r,/t/dd00129"
4rc0Vaz9_GE,200.0,210.0,"/m/09x0r,/t/dd00129"
Mmxkeon6dew,100.0,110.0,"/m/09x0r,/t/dd00129"
HcqBlGpcyB8,150.0,160.0,"/m/04rlf,/t/dd00129"
CeBgecRy-8o,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129"
Be_IxnTFWwY,360.0,370.0,/t/dd00129
OvjSxOVXG0A,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00129"
3ZnoHm2oTeA,130.0,140.0,"/m/04rlf,/m/09x0r,/t/dd00129"
Di4Wi2jioWA,0.0,10.0,"/m/09ld4,/m/0jbk,/t/dd00129"
I4PTbcdkmLE,310.0,320.0,"/m/09x0r,/t/dd00129"
ORmrZoU9-U4,30.0,40.0,"/m/09x0r,/t/dd00129"
GF11t8SVYaw,70.0,80.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129"
Dfu9v3SJPho,30.0,40.0,"/m/09x0r,/t/dd00129"
CKirAuE6Fmk,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129"
OqI9feDe9ok,30.0,40.0,"/m/09x0r,/t/dd00129"
4uVzgXlMLzo,80.0,90.0,"/m/015p6,/m/07qn5dc,/m/09b5t,/t/dd00129"
FcE-xJ0WpGU,30.0,40.0,"/m/09t49,/m/0jbk,/t/dd00129"
N5CTbqD5JtY,30.0,40.0,"/m/09x0r,/t/dd00129"
2AOgeH9mRP0,330.0,340.0,"/m/04rlf,/t/dd00129"
0MPpy15_9R4,20.0,30.0,"/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00129"
DGCG2aKOk7Y,30.0,40.0,"/m/015p6,/m/07r_25d,/m/0h0rv,/t/dd00129"
3713EFqrkvs,190.0,200.0,"/m/04rlf,/m/07rn7sz,/t/dd00129"
0ywi3gZn9xA,200.0,210.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129"
N1x3m3EtKJU,30.0,40.0,"/m/09x0r,/t/dd00129"
FVoDpd3LqHc,30.0,40.0,"/m/09x0r,/t/dd00129"
6nuO6qhKxJo,200.0,210.0,"/m/09x0r,/t/dd00129"
FAG_BeNWdro,180.0,190.0,"/m/04rlf,/m/05kq4,/t/dd00129"
KYXSbwhDT6k,50.0,60.0,"/m/09x0r,/t/dd00129"
APeZWyo8pZ4,0.0,10.0,"/m/07qfr4h,/m/09x0r,/t/dd00129"
Myr0DlXv21M,30.0,40.0,"/m/09x0r,/m/0ytgt,/t/dd00129"
2ibFM_y5UBo,90.0,100.0,"/m/09x0r,/t/dd00129"
2HlCEqRZV2k,50.0,60.0,"/m/01g50p,/m/06d_3,/m/07jdr,/m/07yv9,/m/09x0r,/t/dd00129"
MOh6dQAlKxU,30.0,40.0,/t/dd00129
3B4fp6yemZo,590.0,600.0,"/m/07yv9,/m/09x0r,/t/dd00129"
-n71904pyQo,70.0,80.0,"/m/09x0r,/t/dd00129"
OFGOZ4ok3Zo,30.0,40.0,"/m/09x0r,/t/dd00129"
9Xle5mDTVW4,10.0,20.0,"/m/09x0r,/t/dd00129"
EuLC2ZveacU,0.0,10.0,"/m/09x0r,/t/dd00129"
Cdxb8zSVCIs,320.0,330.0,"/m/04rlf,/m/09x0r,/t/dd00129"
0tRJ_HPGSlA,30.0,40.0,"/m/09x0r,/t/dd00129"
30e-mu2atzs,30.0,40.0,/t/dd00129
Mi0BcTa3crA,30.0,40.0,"/m/09x0r,/t/dd00129"
7MOcLORA4P8,140.0,150.0,"/m/09x0r,/t/dd00129"
Kaqx6xyZR8o,10.0,20.0,"/m/015p6,/m/068hy,/m/09x0r,/t/dd00129"
Bhnvvu-loxk,30.0,40.0,"/m/09x0r,/t/dd00129"
LsIFQ7_1QIs,90.0,100.0,"/m/09x0r,/t/dd00129"
0xVA5zAqPtU,440.0,450.0,"/m/09x0r,/t/dd00129"
HT8DQC-ryn8,200.0,210.0,"/m/07yv9,/t/dd00129"
0lwhljgfFQY,70.0,80.0,"/m/07yv9,/t/dd00129"
7RHn2EeXHtk,320.0,330.0,"/m/09x0r,/t/dd00129"
HNiCjJmt0yA,20.0,30.0,"/m/07yv9,/t/dd00129"
KHBuRo15HEo,60.0,70.0,"/m/0284vy3,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
4noX-GPZ3vY,500.0,510.0,"/m/04rlf,/m/09x0r,/t/dd00129"
9NRlU6GpTHg,0.0,10.0,"/m/020bb7,/m/09x0r,/t/dd00129"
H3h_TAlydD4,410.0,420.0,"/m/04rlf,/t/dd00129"
3SxPTSyvjZg,370.0,380.0,"/m/04rlf,/m/09x0r,/t/dd00129"
ASad-Q0BOHI,10.0,20.0,/t/dd00129
KnjBOiRYT0U,30.0,40.0,"/m/09x0r,/t/dd00129"
-8wQFPz_k-k,40.0,50.0,"/m/04rlf,/t/dd00129"
O0N6MXsesOY,0.0,10.0,/t/dd00129
E0iLO49uRcU,260.0,270.0,"/m/03k3r,/m/09x0r,/m/0jbk,/t/dd00129"
3ol2ABMrrPc,130.0,140.0,"/m/09x0r,/t/dd00126,/t/dd00129"
Os741M6v4Y8,210.0,220.0,"/m/09x0r,/t/dd00129"
InrOCLboGps,250.0,260.0,"/m/04rlf,/m/09x0r,/t/dd00129"
4suuILEApPs,20.0,30.0,"/m/073cg4,/t/dd00129"
4gRr-4bODOs,430.0,440.0,"/m/07yv9,/m/09x0r,/t/dd00129"
F_D3q2UNtpI,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129"
1OS9mh98svM,510.0,520.0,"/m/04s8yn,/m/09x0r,/t/dd00129"
5fDzjY4w1fw,20.0,30.0,"/m/068zj,/m/09x0r,/m/0jbk,/t/dd00129"
JRCAd9woyi4,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00129"
B9kgNq2upSg,440.0,450.0,/t/dd00129
7QZZNeyb0Sg,160.0,170.0,"/m/07yv9,/m/09x0r,/t/dd00129"
6ehAIJgCXYs,20.0,30.0,"/m/09x0r,/t/dd00129"
-aie6Xqq-Ho,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00129"
9dLMfTia5mk,580.0,590.0,"/m/09x0r,/t/dd00129"
IHo0nE0EBzc,350.0,360.0,/t/dd00129
AEch_lJFX-Q,430.0,440.0,"/m/09x0r,/t/dd00129"
8VnrAl_ynhs,320.0,330.0,"/m/07yv9,/m/0k4j,/t/dd00129"
N3T73nzL9RU,70.0,80.0,"/m/09x0r,/t/dd00129"
NvQCmrg7R3s,50.0,60.0,"/m/04_sv,/m/04rlf,/m/07yv9,/t/dd00129"
6lmBIh4uf3w,30.0,40.0,"/m/09x0r,/t/dd00129"
4Ktj2vvX0bw,470.0,480.0,"/m/09x0r,/t/dd00129"
LiMJmSxc9EE,40.0,50.0,/t/dd00129
BP0W2leBNas,0.0,8.0,"/m/09x0r,/m/0h0rv,/t/dd00129"
JHS8Z2rnfAs,190.0,200.0,"/m/015lz1,/m/04rlf,/t/dd00129"
3OA4JHShDdg,0.0,6.0,"/m/06h7j,/m/09x0r,/t/dd00129"
2yp65nBGXE4,130.0,140.0,"/m/09x0r,/t/dd00129"
9lR9cPAA8p4,300.0,310.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0cdnk,/m/0jbk,/t/dd00129"
BNM1bH3FWaU,30.0,40.0,"/m/01g50p,/m/07jdr,/m/07yv9,/t/dd00129"
IHuMzSvXNnM,230.0,240.0,"/m/09x0r,/t/dd00129"
AKQWLbGRwgk,40.0,50.0,"/m/09x0r,/t/dd00129"
FgaV8vzgBMw,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00129"
JS2TtY0d0UU,110.0,120.0,"/m/032s66,/m/04rlf,/m/09x0r,/t/dd00129"
OybLElYpnls,30.0,40.0,"/m/09x0r,/t/dd00129"
0XpRRYZZs5o,340.0,350.0,"/m/04_sv,/m/07yv9,/t/dd00129"
6zS8hS5ZLVU,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00129"
-0FjkJtqj0w,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00129"
Mezz-EdP3Ww,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129"
-OpjKdFlVr0,230.0,240.0,"/m/09x0r,/t/dd00129"
O6QVGpXBrqg,190.0,200.0,"/m/03k3r,/m/07rv9rh,/m/0jbk,/t/dd00129"
E9vIxHJyEI8,50.0,60.0,"/m/09x0r,/t/dd00129"
Han9HQ_8xNk,30.0,40.0,"/m/09x0r,/t/dd00129"
HGvvBAeSHFI,0.0,10.0,"/m/07yv9,/m/0h9mv,/m/0k4j,/t/dd00129"
-hREGHwGqhc,0.0,10.0,"/m/09x0r,/t/dd00129"
DmOY8CLoTDM,20.0,30.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
IWVj3XpwyeM,30.0,40.0,"/m/09x0r,/t/dd00129"
J7eJv2AqbOs,30.0,40.0,"/m/028v0c,/m/04rlf,/t/dd00129"
K8_uxygfcs4,0.0,10.0,"/m/09x0r,/t/dd00129"
5UhQl84EOFQ,30.0,40.0,/t/dd00129
4tRlgk--1ro,390.0,400.0,"/m/04_sv,/m/07yv9,/t/dd00129"
MlUPh_tvllM,80.0,90.0,"/m/09x0r,/t/dd00129"
69h3yZywemU,12.0,22.0,"/m/09x0r,/t/dd00129"
Fd8I5yZSbJQ,30.0,40.0,"/m/07yv9,/m/09x0r,/t/dd00129"
ML82BxpZ7kY,0.0,10.0,"/m/07qcx4z,/t/dd00129"
L6txoMWdMWc,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00129"
HS_xtR2dijE,0.0,10.0,"/m/09x0r,/t/dd00129"
MLUaoxo5Ors,50.0,60.0,"/m/09x0r,/m/0cj0r,/t/dd00129"
BrZpXQXLc2Q,40.0,50.0,"/m/03fwl,/m/09x0r,/t/dd00129"
COQQ-002Cqo,270.0,280.0,"/m/04rlf,/m/09x0r,/t/dd00129"
MtZ87bO9A-c,0.0,10.0,/t/dd00129
9_i_JF73tSc,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129"
Hil9D-Ua8-I,20.0,30.0,"/m/09x0r,/t/dd00129"
A7EZ4t7rBZ0,10.0,20.0,/t/dd00129
M9mQ2Ol-ftg,0.0,10.0,"/m/09x0r,/t/dd00129"
G4W-1F1w0fw,9.0,19.0,"/m/015p6,/m/0h0rv,/t/dd00129"
Ks-EIVGwpE4,50.0,60.0,"/m/09x0r,/t/dd00129"
9f66ruv6Tm0,200.0,210.0,/t/dd00129
Ec6zQaUHYE0,110.0,120.0,"/m/09x0r,/t/dd00129"
H1fCy-mtRek,60.0,70.0,"/m/04rlf,/m/09x0r,/t/dd00129"
AeWjhkwz_iQ,170.0,180.0,"/m/019jd,/m/06q74,/m/07yv9,/t/dd00129"
4_1-cUbVV-c,90.0,100.0,"/m/019jd,/m/02rlv9,/m/07yv9,/t/dd00129"
DI2y1u6v9Ys,30.0,40.0,/t/dd00129
Nj_WLK5H1oM,30.0,40.0,"/m/07yv9,/t/dd00129"
3Uq9B8_roVk,10.0,20.0,"/m/07r04,/m/07yv9,/m/09x0r,/t/dd00129"
AhT630XLfcw,30.0,40.0,/t/dd00129
JqZ9qfhuPKk,150.0,160.0,"/m/07pqc89,/m/09x0r,/t/dd00129"
FybZ4T-dAOk,120.0,130.0,/t/dd00129
8erlTkwa8s8,190.0,200.0,"/m/09x0r,/t/dd00129"
5Y2sEO6MFLg,17.0,27.0,"/m/07jdr,/m/07yv9,/t/dd00129"
5H7mF2FLc5Y,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00129"
OS_0C5F1vW0,190.0,200.0,"/m/06_fw,/m/09x0r,/m/0ytgt,/t/dd00129"
5p7UCxwxID0,20.0,30.0,"/m/034srq,/t/dd00129"
JTQX5CGXUj4,220.0,230.0,"/m/04rlf,/t/dd00129"
2u0NgcNJJ_4,30.0,40.0,/t/dd00129
GsZpyTCRbY4,11.0,21.0,/t/dd00129
ChpaQfPNPdE,3.0,13.0,"/m/09x0r,/t/dd00129"
IXMss4bmf-U,200.0,210.0,"/m/015lz1,/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y,/t/dd00129"
HkVUO2P6Sp4,90.0,100.0,"/m/04rlf,/t/dd00129"
NKLG0qtLqvE,160.0,170.0,"/m/04rlf,/t/dd00129"
1M6nACPmaqI,170.0,180.0,"/m/09x0r,/m/0jbk,/t/dd00129"
9XjFx7WSeVg,240.0,250.0,"/m/04rlf,/t/dd00129"
M9yN8AhDqwU,30.0,40.0,"/m/09x0r,/t/dd00129"
8HDO3SpZEUw,140.0,150.0,"/m/01jg1z,/m/07yv9,/m/0k4j,/t/dd00129"
8vmVc-FoHl8,70.0,80.0,"/m/09x0r,/t/dd00129"
BSOoWjmtLdg,10.0,20.0,"/m/01hsr_,/m/09x0r,/m/0jbk,/t/dd00129"
MZP9rDxTBkI,30.0,40.0,"/m/04rlf,/m/04szw,/m/07xzm,/t/dd00129"
NRTeHwTQAI4,70.0,80.0,"/m/09x0r,/t/dd00129"
JO9f8bL9p8M,40.0,50.0,/t/dd00129
2Q5R-1C6dEI,260.0,270.0,"/m/07yv9,/m/09x0r,/t/dd00129"
5wy8IsabeVc,30.0,40.0,"/m/078jl,/m/0jbk,/t/dd00129"
08nHkM_Cjd0,240.0,250.0,"/m/09x0r,/t/dd00129"
EcF3ivt9AbE,170.0,180.0,/t/dd00129
AHUmpDQTgR4,40.0,50.0,"/m/04rlf,/m/07rkbfh,/m/09x0r,/t/dd00129"
Fsdii_6kR5g,420.0,430.0,"/m/04rlf,/m/09x0r,/t/dd00129"
JFVCoFleCqo,260.0,270.0,"/m/09x0r,/m/0jbk,/t/dd00129"
5GXbpFGSZ7I,0.0,10.0,"/m/07yv9,/m/09ct_,/t/dd00129"
8PguB6aiq4E,380.0,390.0,"/m/01w250,/m/09x0r,/t/dd00129"
EL4Uq0U1cuQ,40.0,50.0,"/m/09x0r,/t/dd00129"
5WVAcBwifo8,190.0,200.0,"/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv,/t/dd00129"
GutNRaQX7ZI,570.0,580.0,"/m/04rlf,/m/09x0r,/t/dd00129"
G-2_jzKM2nw,110.0,120.0,/t/dd00129
8cO9KuiMa8w,140.0,150.0,"/m/07p6mqd,/m/09x0r,/m/0jbk,/t/dd00129"
AGyct9WaZ3s,50.0,60.0,"/m/09x0r,/t/dd00125,/t/dd00129"
AlBCBfbRTXc,30.0,40.0,"/m/04rlf,/t/dd00129"
6izrTajyhqY,520.0,530.0,/t/dd00129
IJLnpe4zJoE,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00129"
0RIqVN2qNkU,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00129"
Ef5We_WQET0,30.0,40.0,"/m/015p6,/m/09x0r,/m/0h0rv,/t/dd00129"
0cap9ZhNM34,390.0,400.0,/t/dd00129
2SiZzfHanQY,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00129"
O3cjLJQleWU,50.0,60.0,"/m/07yv9,/m/0k4j,/t/dd00129"
LUbdyYFqKl0,40.0,50.0,"/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00129"
-UcCryhiyxc,80.0,90.0,"/m/04_sv,/m/07yv9,/t/dd00129"
92xYW2GuYcY,110.0,120.0,"/m/09x0r,/t/dd00129"
6occutn0FhI,360.0,370.0,/t/dd00129
EIGDbYavn4w,0.0,10.0,"/m/06q74,/t/dd00129"
-Qp4bY7hJmk,40.0,50.0,"/m/09x0r,/t/dd00129"
DbhMxmd_Huw,130.0,140.0,/t/dd00129
NHPpbRDwnCw,100.0,110.0,"/m/09x0r,/t/dd00129"
C54lTCBHXK0,30.0,40.0,"/m/09x0r,/t/dd00129"
M6PKaAOvSCM,530.0,540.0,"/m/04rlf,/m/09x0r,/t/dd00129"
LAJhiAUGtA0,110.0,120.0,"/m/09x0r,/t/dd00129"
MpcBETmGvLo,90.0,100.0,"/m/04rlf,/m/09x0r,/t/dd00129"
0IR34MbYqCU,70.0,80.0,"/m/09x0r,/t/dd00129"
LxSN-AGLfNo,390.0,400.0,"/m/07pb8fc,/m/07yv9,/m/09x0r,/t/dd00129,/t/dd00130"
8YLZ1A0du3o,230.0,240.0,"/m/09x0r,/t/dd00129"
Hxx8zHmvO_o,190.0,200.0,"/m/04rlf,/m/09x0r,/t/dd00129"
9heeSXrNtXY,60.0,70.0,"/m/07qfr4h,/m/07yv9,/m/09x0r,/t/dd00129"
EgMWbgKjeno,40.0,50.0,"/m/07yv9,/m/09x0r,/t/dd00129"
1A1zfmhghBI,0.0,10.0,"/m/07pyy8b,/m/09x0r,/m/0jbk,/t/dd00129"
Oom2yBD32js,30.0,40.0,"/m/073cg4,/m/09x0r,/t/dd00129"
AzojtJwG43w,0.0,10.0,"/m/09x0r,/t/dd00129"
I-daaUXX3rw,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00129"
Ceugb1Jzfyc,180.0,190.0,"/m/09x0r,/t/dd00129"
JHiRTQ9csxk,170.0,180.0,"/m/03k3r,/m/0jbk,/t/dd00129"
Njd_GVywj7M,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00129"
4-_Lt1l8kmc,20.0,30.0,"/m/04rlf,/m/09x0r,/t/dd00129"
MGMsCOudvBQ,150.0,160.0,"/m/04rlf,/t/dd00129"
8-L6niDbxpU,30.0,40.0,"/m/09x0r,/t/dd00129"
NYekIuey9uM,30.0,40.0,/t/dd00129
13dvtIO3PGg,110.0,120.0,"/m/09x0r,/t/dd00129"
P3JBAi8oYrA,60.0,70.0,"/m/07yv9,/t/dd00129"
Jm2Z5e9ZNBA,190.0,200.0,"/m/07yv9,/t/dd00129"
NinNEQOyMJ0,370.0,380.0,"/m/09x0r,/t/dd00129"
7HgPh12h1gE,250.0,260.0,"/m/09x0r,/t/dd00129"
DkFCeyGWMeQ,60.0,70.0,"/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j,/t/dd00129"
8JYh-M3mj-Y,40.0,50.0,"/m/07q2z82,/m/07yv9,/t/dd00066,/t/dd00129"
BumcioZ6dsA,0.0,10.0,"/m/09x0r,/t/dd00129"
Dv4KdNffXpE,16.0,26.0,"/m/06h7j,/m/09x0r,/t/dd00129"
G6FZRIzCCG0,24.0,34.0,"/m/09x0r,/t/dd00129"
8VOdftHkuSQ,30.0,40.0,"/m/09x0r,/t/dd00129"
EvW0lv3za98,20.0,30.0,/t/dd00129
IXDYgZ8G7fk,520.0,530.0,"/m/09x0r,/m/0ytgt,/t/dd00129"
9zzVvGh2gIM,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00129"
JKlOVSRuKLY,0.0,10.0,"/m/07yv9,/m/0k4j,/t/dd00129"
-DBoU77GlNk,450.0,460.0,"/m/04rlf,/t/dd00129"
EWoBgy8HBfc,11.0,21.0,"/m/09x0r,/t/dd00129"
8_E1oDRdn80,30.0,40.0,"/m/09x0r,/t/dd00129"
Ej0ZO79Aqxw,0.0,10.0,"/m/015p6,/t/dd00129"
2_PUk0FqfDs,30.0,40.0,/t/dd00129
6tYPo_TGfgE,590.0,600.0,"/m/04rlf,/m/09x0r,/t/dd00129"
2RIqcpQIEeI,140.0,150.0,"/m/028v0c,/t/dd00129"
1d73tfwfi4E,310.0,320.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129"
0XCDobVknnc,30.0,40.0,"/m/07yv9,/m/0k4j,/m/0ltv,/t/dd00129"
A_Zp8D5Q9Lg,40.0,50.0,/t/dd00129
K4gtFodagiA,30.0,40.0,"/m/019jd,/m/02rlv9,/m/07yv9,/t/dd00129"
GzwMoQE3Lwc,40.0,50.0,"/m/07yv9,/m/0k4j,/t/dd00129"
EF8hpFJmug8,50.0,60.0,"/m/015p6,/m/020bb7,/m/09x0r,/t/dd00129"
CcyTReMH_nQ,580.0,590.0,"/m/09x0r,/t/dd00129"
E6l8LhYKan8,25.0,35.0,"/m/07yv9,/m/0912c9,/t/dd00129"
6VvXnl7HZs8,160.0,170.0,"/m/0jbk,/t/dd00129"
EzOwulxQTbQ,100.0,110.0,"/m/09x0r,/t/dd00129"
4vWUWFvMvkg,30.0,40.0,"/m/04rlf,/t/dd00129"
68Q7gy9xgUQ,30.0,40.0,"/m/06h7j,/m/09x0r,/t/dd00129"
3mN9FWDq79U,30.0,40.0,"/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129"
MSWky4M76Zc,280.0,290.0,"/m/07yv9,/m/09x0r,/t/dd00129"
7dldtyZJLgI,50.0,60.0,"/m/07yv9,/m/0k5j,/t/dd00129"
BkoQ8_W4drM,30.0,40.0,"/m/09x0r,/t/dd00129"
C47rC4eHmJs,0.0,10.0,"/m/09x0r,/t/dd00129"
BVktu1MV_TM,220.0,230.0,"/m/04rlf,/m/09x0r,/t/dd00129"
FLVeCv3r5F8,310.0,320.0,"/m/04rlf,/t/dd00129"
7DfuxJNTqHw,0.0,7.0,/t/dd00129
6K_1R_NLlCA,260.0,270.0,"/m/02l6bg,/m/07yv9,/t/dd00129"
AJ-Q9B7aaAw,30.0,40.0,"/m/04rlf,/t/dd00129"
CqT9q4Ykp6A,180.0,190.0,/t/dd00129
LwZvDEIXkRs,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00129"
88xq4UXIQpY,110.0,120.0,"/m/09x0r,/t/dd00129"
MQIGw_o40g8,27.0,37.0,"/m/09x0r,/t/dd00129"
E9b1J99IoCQ,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00129"
8NU3h3J8zx0,10.0,20.0,"/m/09x0r,/m/0jbk,/t/dd00129"
41_75OEwYGo,150.0,160.0,"/m/01j4z9,/m/04rlf,/m/07r04,/m/07yv9,/t/dd00129"
DnZ8EbHwlAs,30.0,40.0,"/m/09x0r,/t/dd00129"
HAXe9thtytM,10.0,20.0,"/m/09x0r,/t/dd00129"
N9KxNG_Ty_I,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00129"
ArgDo3uNYjE,500.0,510.0,"/m/09x0r,/t/dd00125,/t/dd00129"
JdPqyGGTMNM,10.0,20.0,"/m/04rlf,/m/06_y0by,/t/dd00129"
InLxfUaW6lU,30.0,40.0,"/m/09x0r,/t/dd00129"
GyOP7DP4wNU,0.0,10.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129"
JAaB8BuI7FI,150.0,160.0,"/m/015p6,/m/020bb7,/t/dd00129"
L64WWPiZ5cI,10.0,20.0,"/m/04rlf,/m/09x0r,/t/dd00129"
IZu5ZjLr9Iw,0.0,10.0,"/m/028v0c,/t/dd00129"
HcdSqKzRa0g,5.0,15.0,"/m/0h0rv,/t/dd00129"
MvSs8CJWbwM,440.0,450.0,"/m/015p6,/t/dd00129"
3IJlvZp6ATc,20.0,30.0,"/m/03k3r,/m/09x0r,/m/0jbk,/t/dd00129"
BO7Nvf9w-CA,50.0,60.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00129"
8O6DG5BWbMg,30.0,40.0,/t/dd00129
CVz3aGaZvw4,30.0,40.0,"/m/0jbk,/t/dd00129"
27wFCFwLp_8,400.0,410.0,"/m/09x0r,/t/dd00129"
F4zOY7gXm0Q,430.0,440.0,"/m/09x0r,/t/dd00129"
5lpIeY4WRe0,30.0,40.0,"/m/09x0r,/t/dd00129"
Aovp8M8sZ-8,30.0,40.0,"/m/09x0r,/t/dd00129"
FeiVqJxsaPM,140.0,150.0,/t/dd00129
53jQdtJ6_eE,70.0,80.0,"/m/09x0r,/t/dd00129"
MaLhZaScq9Y,270.0,280.0,"/m/09x0r,/t/dd00129"
CBFoO_KnKb0,30.0,40.0,"/m/015p6,/t/dd00129"
HTy4YVZP1k8,30.0,40.0,/t/dd00129
48QSz9dmwBM,90.0,100.0,"/m/015p6,/m/09x0r,/m/0ch8v,/t/dd00129"
BGJlAfhT874,280.0,290.0,"/m/06wzb,/m/09x0r,/t/dd00129"
9x-QBLaaKz0,400.0,410.0,"/m/09x0r,/t/dd00112,/t/dd00129"
27h7znx1WIk,20.0,30.0,"/m/0ch8v,/t/dd00129"
5RyOt98EajE,30.0,40.0,"/m/09x0r,/t/dd00129"
IMuXDU8MOiI,30.0,40.0,"/m/04rlf,/m/07yv9,/t/dd00129"
NsEAYSrFvos,0.0,10.0,/t/dd00129
NJJ7584dCMQ,30.0,40.0,"/m/04rlf,/m/07xzm,/m/09x0r,/t/dd00129"
9rPqoL4IXno,80.0,90.0,"/m/09x0r,/t/dd00129"
Bmdmz8LXVIw,60.0,70.0,"/m/07yv9,/m/09x0r,/t/dd00129"
0e5MpqG4TiE,490.0,500.0,"/m/04rlf,/t/dd00129"
LgsMBefvwyE,0.0,10.0,"/m/04rlf,/t/dd00129"
Mj2RB-Kx3qc,50.0,60.0,"/m/09x0r,/t/dd00129"
4zp4M9auYY8,10.0,20.0,"/m/09x0r,/t/dd00129"
O8mt6GfP-YQ,80.0,90.0,"/t/dd00125,/t/dd00129"
E41IUEr4PRw,20.0,30.0,/t/dd00129
Hd2DczzfMxw,260.0,270.0,/t/dd00129
NzlbdmoRdlM,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00129"
3-99gtQDURw,110.0,120.0,"/m/06d_3,/m/09x0r,/t/dd00129"
Bq5Km8CShSU,30.0,40.0,"/m/015p6,/m/0h0rv,/t/dd00129"
0i82AKoZWyI,30.0,40.0,"/m/078jl,/m/09x0r,/m/0jbk,/t/dd00129"
AYYzxR_zPLI,50.0,60.0,"/m/015p6,/m/09ddx,/m/0ch8v,/t/dd00129"
94u-_LKMmO8,210.0,220.0,"/m/01g50p,/m/0284vy3,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
